0	1	2	3	4	5	6	7
Elf1/2.1	-0.412730220403955	-0.656629573110872	0.533106463274385	-0.133551053771461	-0.576626319443419	0.00539772170903939	0.298343364018618	0.132954258682944
Cic.1	-0.391454995956599	-0.0535279730812257	-0.205783786345353	-0.380872658297907	0.144903466799156	0.175901065776146	0.376002911984373	0.145974541907485
Pax7.4	0.102171056726011	-0.0947391174493523	0.199204700638294	-0.390262998185688	-0.437152599497109	-0.0201249816487015	0.260588414516396	-0.271200158698912
Ehf.7	-0.254446551374305	-0.324432754460215	0.044286421763019	-0.043795283453477	0.269711650224613	0.443725000130023	-0.171714680542497	-0.712362623947587
Prox1	-0.0371316388122193	-0.737809534898619	0.533714095827521	-0.0445870816999521	-0.506475609177709	-0.155146967105396	0.267799440097562	-0.164084638893289
Gsc.2	0.152604327756244	-0.099283058986581	0.288675844439421	-0.0660687581533918	-0.203939954318749	-0.193719941338788	-0.0432748064180643	-0.550564230331885
Rif1	0.710218630355688	-1.16000631409091	0.115279277380529	-0.0259633605472404	-0.949354216371139	-0.304169287052597	0.284749565045806	-0.391882618819981
Camta/1/2	-0.0843434729253691	-0.293100978878159	0.0479035960302086	-0.0576720435402877	0.729987715899492	0.0026800012622764	-0.336108200473897	0.456362483686383
Xbp1	0.260488449914798	0.265098879611103	0.0937539905926089	-0.287447862371115	-0.282481726585414	-0.426664578646701	0.0315420431895512	0.730448011295307
Erf.1	-0.412730220403955	-0.656629573110872	0.533106463274385	-0.133551053771461	-0.576626319443419	0.00539772170903939	0.298343364018618	0.132954258682944
Fli1.2	0.0327520854769757	-0.0116237716784352	-0.107393233829074	-0.106893515554118	0.035443233957102	0.153394664894518	0.0399731913513677	-0.41782367635832
Ci-Hsf	-0.3799771378825	-0.155066357895737	-0.637355624478296	0.169304324208179	0.151925076811865	0.152044854154017	0.490229334626715	0.172612634316735
Otx1/2/5.1	0.214343925806591	-0.296241587790415	0.139709217417988	0.271381661980866	0.0502009332842906	-1.07578656620743	0.31863835066245	-0.597944464909557
Nfya.6	-0.0765939641510546	0.0553893159797158	0.0111570372490374	0.0301963641934046	-0.101294038709029	0.133283199189291	-0.0663064632727636	0.108013651803396
Foxn1.1	0.12404240290018	0.278918908265473	0.0879192093928543	0.182061088225139	-0.423351025655876	-0.245404905776486	-0.16700311533698	0.271360477182465
Tcf7.76	-0.160390246484357	-0.151781192336584	0.517936019973014	0.225630192066909	0.143211702684297	-0.169065055723619	-0.30071611200279	-1.28337212663292
Twistnb	-0.159109034048505	-0.276724592095156	-0.207252190715239	0.0206349485834689	-0.0695528540400986	-0.00121243796834352	0.472942215353271	0.247412078341566
Foxm1.1	0.0753378735472061	-0.14947249715434	0.316721103884801	-0.218076205686875	0.136534734269492	0.107590505156606	-0.236228262841778	-1.17479845873514
Salm	0.200908324782186	0.402370177632182	-0.17886129944883	0.24641807723682	-0.339984711198752	-0.120289364790663	-0.223365777668987	0.358231167213262
Rx1/2/3.1	-0.0550888986487541	-0.317311884925156	0.136883312380962	-0.101905802566754	0.0718834001986526	-0.0174152465936455	0.140406708910452	-0.571089880642702
Emx1/2.1	-0.0294961508671622	0.0120334832575752	0.0872183553463138	-0.129164148223461	-0.235990329041935	-0.0203720786693601	0.111182566411072	-0.0217350109839077
Max	-0.239860591284525	-0.522845868121545	-0.254068298629955	0.157681634213411	0.736862850015111	0.478651778812337	-0.238798884656906	-0.365970599490348
Toe1;Egr1/4	-0.0939059976089485	-0.0209250982621297	-0.278806488365358	-0.106914391798398	-0.280214633127604	0.374530565280672	0.0664405386082483	0.765544139438242
Znf367	-0.146365142174937	0.154792621923992	0.00198768756108612	0.421236089988882	-0.0707803659652584	-0.0101708297664247	-0.146131080592647	-0.553511335866161
Nkx6-1/2/3.15	-0.0161184158689515	0.163329138785016	0.0604125593743329	-0.142827933619881	-0.4194216848936	-0.0218007032916883	0.0951705544429982	0.200941604040434
Nfic.20	-0.263774913568203	-0.134134735227969	0.119774007761366	-0.105903791219189	-0.450766559086302	-0.0460681195332474	0.365298055305583	0.363712143252405
Cir1	-0.0931943252198544	-0.033802664476118	-0.200881979698385	0.390877538044152	0.548231009634689	0.114231200228276	-0.361348370308386	-0.435840182417099
Foxg1.2	-0.0584072202215986	-0.0940084377493339	-0.0519211609324557	-0.0342191113256666	0.215904410444444	0.330332473195025	-0.290868653664376	-0.0891234381462867
Tcp1	-0.496709875736717	-0.413933920815955	0.0220944093171494	0.591523489639223	0.490206293387468	0.229889007207462	-0.216500456294814	-0.200681167542604
Jun.19	0.0793500355394314	-0.158128318904038	-0.146873699819644	-0.0643373651312485	0.106072398883501	-0.0841362520206878	0.20585217797408	0.212567924635301
Znf410.1	-0.527932104711134	-0.586479041716702	0.146846325779151	0.102748640712978	0.139986162148038	0.171705382772553	0.295750791830291	-0.258241200144774
Arnt/2.30	-0.0602500695542094	0.0641645206534684	-0.0815527183227619	0.315946862656718	0.242369455367359	0.0294435499262939	-0.266489043542241	-0.159863122367561
Nfil3.2	0.225427887316032	0.0810633911748379	-0.281297371383147	-0.064280116016332	0.0472245054023042	0.0352539271026336	-0.051711312754473	-0.310223921187672
Foxe1/3	-0.0270089991770551	0.0466601977761227	-0.0688146963652123	0.150126520186847	0.174033303421394	0.0816197756307658	-0.186710195808852	-0.537538251076045
Glis1/3	-0.179457356036858	0.0460074259081293	0.102562178155799	0.465540938065314	-0.0946121515428509	0.00836710554585644	-0.177659013466524	-0.426266302128828
Klf5	-0.0146729801755707	-0.166328416617634	0.152694714613068	-0.0271562342879843	-0.381538675028567	-0.402210237790554	0.27009179105884	0.864965421318014
Dmrta1/2.2	-0.269486131105527	-0.467398766471715	0.134556213696331	0.60504886990967	-0.162035108202099	-0.0820302404304385	0.0530244356447376	0.689069404628711
Rfx/1/2/3.8	0.1341052998788	0.097158061106719	-0.107920946481422	0.00720252400701441	0.29295640471691	-0.0708979749127868	-0.139777108192403	-0.837745249937595
Nrf1	0.0914198668045902	-0.0912346705021504	0.0439255373931491	0.368902444773985	-0.0976018049301743	-0.0188393726242392	-0.302415774159783	0.221663063577551
Pitx1/2/3.4	0.174423159574573	-0.352365826745724	0.1314258488816	0.359626627278149	0.0626733534587902	-0.226526114755301	-0.0945647218274249	-0.649420048433445
Met31/32.1	-0.252882537134426	-0.100179894339735	0.423153712891887	-0.039369902623697	-0.223089603810115	-0.519025231575447	0.223856994369219	0.3729242829307
Onecut/1/2/3	-0.117239032007435	-0.0783034600877099	0.0014462786921242	-0.0949690359406637	-0.451716256613562	0.342604161952024	0.174738212930794	-0.930880987363609
Nr5a1/2/5.40	0.0447445381612793	-0.576823769757038	0.0254695081841615	0.20196459562167	-0.469644954404921	0.296221682630629	0.205151140207774	-0.660753631664813
Zic1/3/4/5/6.4	0	0.0426289867208741	0.619054086392483	-0.327129683375153	0.141521114920057	-0.62780992942985	-0.256157570131629	-0.15544001429521
Zic1/3/4/5/6	0.0711837881057277	0.0111145784134118	0.0938789835806577	-0.128609657461734	0.1485968926403	-0.161370035244032	-0.173084352709199	0.483842872656627
Zic1/3/4/5/6.1	0.477824526646897	-0.884610246929033	0.12842841648916	-0.076889773767756	-0.241429773540001	0.16063118142404	-0.0059214925685422	-0.802194273361171
KH.L149.36	-0.0808827974888525	-0.170775773641395	0.0711674260438458	-0.508565798081547	-0.21476207208471	0.34684148442828	0.0250646616808688	0.897586117498544
Smad4	0.129408587916299	-0.374296749474798	0.308412406997295	0.00296838909686236	-0.312092404925669	0.109033391925777	-0.210432947375889	0.61958236694006
Hlh-4.5	0.00878499557211234	-0.17585430336165	-0.207054878137294	0.415213595662305	0.0818492127053799	-0.337783994653036	0.250276654818039	-0.920566590224959
KH.C6.110	-0.00826083885718987	-0.603284470189712	0.227920985036188	-0.573898776678577	0.100619202809002	-0.549493078518094	0.568062548685318	0.230827539198264
Kdm2b	-0.199620208201639	0.103293930219191	0.333626421781146	0.0131446673345855	0.0504395465235275	-0.0915312708696382	-0.294211951140276	0.454431853377741
E2F2/4/5	-0.378929290224074	-0.317967046394867	0.594056220618402	0.188982562534517	0.17577731439693	-0.147683428713448	-0.179216929011616	-1.53473250587071
Spib	0.407167314676686	-0.318234136210733	-0.0698149143993136	0.130827835943817	0.0598897066333443	-0.161806496226296	-0.0976446812156514	-0.264841977539617
Tcf7l1/2.41	-0.211835519508417	0.211027716619515	-0.219742299715815	-1.14166577757707	-0.0338139175015128	-0.0244550742614488	0.324334437342132	1.75310338952154
Gata4/5/6.1	0.214343925806591	-0.435222215462577	-0.26366753894434	-0.374010808837213	-0.171494715942223	0.483816307204637	0.31863835066245	-1.18938568709514
Foxo/1/3/4/6.2	-0.222583209064763	-0.15054552192777	-0.0313371404092423	0.212514071790166	0.280939560440729	0.456939115324362	-0.476348435212705	0.0781572654333252
Ci-Pax2/5/8	-0.0417894515620669	-0.230564232888341	0.163695806045368	0.195094102265522	-0.0463193138372058	0.146154213284083	-0.20101400645625	-0.433128843129601
Tfap2c.41	-0.294374194109863	-0.111926150771177	0.262224543805993	-0.400355300057391	0.0260725790772965	0.00328733993336271	0.0774483330306361	0.667590224014052
Zbtb17/24/41/48/49	-0.0912081393357715	-0.199080571016834	0.0488712444611786	0.1783502569457	-0.45306342954386	0.297862322009003	0.0139117567557701	-0.365493939826566
Dlx1.65	-0.0161184158689515	0.163329138785016	0.0604125593743329	-0.142827933619881	-0.4194216848936	-0.0218007032916883	0.0951705544429982	0.200941604040434
Lab	-0.181282968082703	-0.459560087763367	0.491134975929262	-0.0221538548341553	0.184026331780358	-0.361903747189354	-0.0508471224601826	0.379840427416628
Nfkb1/2	0.619043261495633	0.530424105821018	-0.699199312707135	0.595455550801747	0.596826400250395	-0.351695840387849	-1.04643994016397	-0.307100376697038
Ci-eag/Hcn/cng-diverged_3	0.129422864040269	0.108559359659524	0.185817852933244	-0.249641997813744	0.0196581460492513	-0.240841462463156	-0.102364061425645	-0.139266310937126
Gli1/2/3.6	0.0517652616187145	-0.425654814173867	0.0758082414507458	0.0912521572483963	-0.371255502389829	0.170467476387307	0.178605103187323	-0.363485163695844
Foxp1/2/4.7	-0.381641095903316	-0.00232776260746277	0.164143131583296	-0.110861284802644	0.27286169316361	0.166878553523752	-0.150699219420919	-0.0583632635237061
Atf2/7.5	0.0824727150734326	-0.152728729205406	-0.0856687002975045	-0.154784627013168	0.0630002345531352	-0.0185722073346414	0.150535737465113	0.430287261146214
Eng1b.107	0.0739800193554574	-0.202655448181645	0.0239985228142474	0.199393510960443	-0.350519860517645	0.085530400866046	0.0880687962940274	-0.407805913575417
Tbx1/10.2	0.058955895522915	-0.0430999217815968	-0.257647055097595	0.153685074543265	-0.297268041025478	-0.507555528364685	0.377790552277148	0.87294937298234
Sox11/12/4	-0.0781288260132558	-0.0576959662008573	0.0339425501926567	-0.0271562342879843	-0.0220305425821907	-0.023462948544597	0.0835178277157008	-0.162999760570496
Hoxa10/4/7	0.192622143369596	0.276545131075578	-0.406602301529549	0.67757344450469	0.310830800627186	-0.231127141880789	-0.331136589166676	-0.967695685560334
Hoxc13.1	-0.065477482121702	-0.448412159102148	0.233045062994826	-0.221841489729306	-0.438555340704997	0.122114015993402	0.168610364664067	0.409183861424533
Dlx2/3/5	-0.0294872139110864	0.0491013138535763	0.146666971114492	-0.248231652451367	0.643743671755873	-0.492731002844416	-0.0835807064085304	-0.418218408694603
Zip-3	0.0468963323261037	-0.148629414257135	-0.121564348493597	-0.115565926271774	0.153878653700371	-0.0101286473580963	0.174812479324047	0.217589007636248
Sox15/17/18	0.0914929171761132	0.0810633911748379	-0.281297371383147	-0.1817508433878	0.0472245054023042	0.0352539271026336	0.175217510570369	-0.114041737469509
Gsx1/2	-0.3519887398056	0.4152296397029	0.0713415610311107	0.209146810775251	-0.131620665816559	-0.019724755488638	-0.169667593776692	-0.406894402957208
Ik	0.200908324782186	-0.131128648629609	-1.04030969255814	0.109748178431838	0.451673756664504	0.199687421077179	0.155444369375691	-0.334098507281364
En1/2	-0.225254740157582	0.437693616209537	0.306272041062191	0.0332483165587878	-0.367778007526706	-0.352445676697361	-0.0586839706228545	-0.360211347323773
Nr2f1/2/5.18	-0.334728271890179	-0.464473279485654	0.21985950349598	-0.273038694481223	0.320771334798501	0.210381814606343	0.225227735187168	-0.176503126988219
Hand1/2	0.047212510100106	-0.0918200591200566	-0.478290069971916	-0.226361427856565	-0.282972306483278	-0.687456232838901	0.948883845670576	-0.398229438968952
Dmrt2/3.23	-0.0932795615388606	-0.393989236873986	-0.0402568375341803	0.205365832882954	0.242650885354233	0.0943447193808716	0.0178673004270466	0.157108006831356
Rest	-0.016994065350052	-0.0610444652216595	-0.0172853388944708	-0.776196957700885	-0.651155486630231	0.0130942562889624	0.549348039827159	0.349320502864248
Cr848757.1	-0.134010871636967	0.68869724586403	-0.274498460888811	0.168664911398495	0.252887925517863	-0.492634355309568	-0.188443536922339	0.587261501896021
Nr2c1/2.6	0.0333586588566576	-0.487898723563004	0.0755255605008639	-0.200993124777848	-0.467080404601536	0.375853026104876	0.197257757187062	0.0698372591549794
F1Nm26_chick.3	0.00776130088313435	0.0155392985290644	0.0919840131926474	-0.0360490235027696	-0.307161484193934	0.272399245784726	-0.118742313851498	0.00246773437193362
Ctcf	-0.324630523369409	0.122382120827631	-0.0379020500664249	0.254480632959416	0.368990527379332	0.185645775691917	-0.121247438263585	-0.816143268319929
Elk1/3/4.2	0.256142086789374	-0.0745207922882481	0.10885866523414	-0.295674408697666	0.124052064171924	-0.210868536506251	-0.158207151268032	0.426863037323126
Xbp1.2	0.0448120302019294	0.115725396625502	-0.0745307233607973	-0.0126559033466689	-0.470261452088163	-0.0261934279315085	0.0400309106955279	1.19718756543805
Foxd1/2/3/5	0.0547809167256324	0.764337927424626	-0.286749421597392	0.290728651320487	0.175418861431724	-0.36183655866475	-0.477014790917687	0.0565730538667235
Foxd4l1/2/3/4/5/6.54	0.0151012260854989	-0.381814971280874	0.0634280551563749	-0.474031396053327	0.083705988097699	-0.288869920058196	0.318167260168234	0.86363142334656
Foxl1.1	0.0105770217548207	0.375396120295761	0.163663710811695	0.0792974197811848	0.133007300981721	0.102919781557925	-0.614052325283645	-0.924012183499917
Foxi1/3.1	-0.12614715148255	-0.650652779191667	0.144622157768569	0.0621459124371917	-0.0189661736552226	-0.081766839287575	0.397486279211242	-0.193986271501495
Foxi1/3	0.105263721311521	-0.01086777844544	0.119724605493254	-0.00380278563680819	0.0805883747577778	0.0522339043850721	-0.311765702834719	-0.240652943273628
Foxi1/2.1	-0.0714362637984551	0.352794580136195	0.177382213568215	-0.0229405706338578	0.320750897912073	-0.0331387155705913	-0.555846483657678	-0.0486780087647446
Nkx2-3.4	-0.213346142962366	-0.293343055990277	0.297450942346378	-0.0147297077884258	-0.313246467047638	0.139781574795644	0.0778111951023019	0.696336521457614
Hmx1/3.15	0.0787437171892151	-0.343822856104443	0.157382117354631	-0.112353468492627	-0.0447675314660546	-0.155271927976508	0.183296008333745	0.124238403464081
Ppara.5	0.0447445381612793	-0.576823769757038	0.0254695081841615	0.20196459562167	-0.469644954404921	0.296221682630629	0.205151140207774	-0.660753631664813
Pax6.1	-0.241823602685812	0.601014112649619	-0.0486135432675859	-0.0810671222640292	0.257930561613566	0.130956592871346	-0.470801675013648	0.417025810264416
Tbx1/15/18/22	0.579389285453793	-0.285993841114719	-0.46523255970471	-0.254409993564102	-0.493215332628433	-0.0330630916960028	0.41335408739631	0.224649231694017
Abi3bp	-0.313660529617695	-0.2138362506717	0.307507935504142	-0.108109456807503	0.299209952619686	-0.257960557084886	0.173187488569677	-0.19595985082712
Klf12/3/8.4	0.284068643410551	-0.3787734970157	-0.197280055549252	-0.13957723263052	0.0798889460016216	-0.290522046791457	0.285527092738142	0.345556956283662
Lhx2/9.4	-0.0550888986487541	-0.317311884925156	0.136883312380962	-0.101905802566754	0.0718834001986526	-0.0174152465936455	0.140406708910452	-0.571089880642702
Rxrg.18	-0.342202466241401	0.193219607019611	0.0434223750934912	-0.176798543031188	0.113716587672701	0.38224418234771	-0.118218795926465	-0.364518039938417
Lmx1a.5	-0.0161184158689515	0.163329138785016	0.0604125593743329	-0.142827933619881	-0.4194216848936	-0.0218007032916883	0.0951705544429982	0.200941604040434
Lmx1a	-0.209059460400892	0.405904260456868	0.241486486451339	0.0986037788548804	-0.305893629834752	-0.348744708773052	0.0120540596050296	-1.21390463453121
Foxh1	-0.0122466463408266	-0.223368469818431	0.0813545966677756	-0.0748728122299246	0.0421399734283159	0.251683886142621	-0.031975837417647	-0.211173775273911
Rarg.26	-0.00520720319425288	-0.0745207922882481	0.265103032046267	0.143241550784194	-0.75153083906661	-0.0709868800830157	0.130833623423334	-0.397358695628911
KH.C9.626	0.0386239666078251	-0.00520785915788049	0.0713037649213255	0.0534248120599623	0.224869359761515	-0.0197145067489345	-0.354174516340764	0.189294051210963
Srebf1/2.6	-0.169032974226717	-0.384605163919793	0.0987671563452452	-0.350962915806898	-0.0769394827167693	0.184724435344188	0.311694881959509	0.133773788020502
Nr4a3.2	0.172130446684491	-0.0861720622908632	-0.288880921324233	-0.306874692493278	-0.581449706626407	0.32317355972297	0.293100443639403	-0.407826157805257
